DATE,TIME,TIMESTAMP,DID,MODE,ANGLE
2021-08-29,10:41:50,1630233699,A675931302,MANUAL,0.1
2021-08-29,10:41:52,1630233701,A675941303,MANUAL,0.0
2021-08-29,10:41:53,1630233702,A675951304,MANUAL,-1.3
2021-08-29,10:41:55,1630233696,A675961305,MANUAL,-0.5
2021-08-29,10:41:56,1630233696,A675971306,MANUAL,-0.1
2021-08-29,10:42:00,1630233699,A675991308,MANUAL,-0.0
2021-08-29,10:42:01,1630233699,A676001309,MANUAL,0.2
2021-08-29,10:42:03,1630233699,A676011310,MANUAL,0.2
2021-08-29,10:42:04,1630233699,A676021311,MANUAL,-0.2
2021-08-29,10:42:05,1630233680,A676031312,MANUAL,-0.1
2021-08-29,10:42:06,1630233697,A676041313,MANUAL,0.9
2021-08-29,10:42:07,1630233697,A676051314,MANUAL,-0.0
2021-08-29,10:42:09,1630233688,A676061315,MANUAL,0.2
2021-08-29,10:42:10,1630233688,A676071316,MANUAL,0.0
2021-08-29,10:42:11,1630233689,A676081317,MANUAL,-0.1
2021-08-29,10:42:12,1630233689,A676091318,MANUAL,-0.7
2021-08-29,10:42:14,1630233690,A676101319,MANUAL,0.8
2021-08-29,10:42:15,1630233688,A676111320,MANUAL,0.1
2021-08-29,10:42:16,1630233689,A676121321,MANUAL,-0.1
2021-08-29,10:42:21,1630233689,A676141323,MANUAL,0.1
2021-08-29,10:42:22,1630233690,A676151324,MANUAL,-0.1
2021-08-29,10:42:23,1630233673,A676161325,MANUAL,0.1
2021-08-29,10:42:25,1630233674,A676171326,MANUAL,0.0
2021-08-29,10:42:26,1630233674,A676181327,MANUAL,0.8
2021-08-29,10:42:27,1630233675,A676191328,MANUAL,0.0
2021-08-29,10:42:28,1630233675,A676201329,MANUAL,0.3
2021-08-29,10:42:29,1630233670,A676211330,MANUAL,-0.5
2021-08-29,10:42:30,1630233670,A676221331,MANUAL,0.0
2021-08-29,10:42:32,1630233671,A676231332,MANUAL,-0.1
2021-08-29,10:42:33,1630233671,A676241333,MANUAL,0.0
2021-08-29,10:42:34,1630233672,A676251334,MANUAL,0.6
2021-08-29,10:42:36,1630233669,A676261335,MANUAL,0.7
2021-08-29,10:42:37,1630233669,A676271336,MANUAL,0.2
2021-08-29,10:42:38,1630233670,A676281337,MANUAL,-0.1
2021-08-29,10:42:40,1630233670,A676291338,MANUAL,0.1
2021-08-29,10:42:41,1630233590,A676301339,MANUAL,0.0
2021-08-29,10:42:46,1630233632,A676311340,MANUAL,-0.2
2021-08-29,10:42:47,1630233633,A676321341,MANUAL,0.1
2021-08-29,10:42:48,1630233634,A676331342,MANUAL,0.0
2021-08-29,10:42:49,1630233634,A676341343,MANUAL,0.3
2021-08-29,10:42:51,1630233635,A676351344,MANUAL,0.2
2021-08-29,10:42:52,1630233633,A676361345,MANUAL,-0.0
2021-08-29,10:42:53,1630233634,A676371346,MANUAL,4.0
2021-08-29,10:42:58,1630233634,A676391348,MANUAL,0.3
2021-08-29,10:42:59,1630233584,A676401349,MANUAL,-0.0
2021-08-29,10:43:00,1630233632,A676411350,MANUAL,-0.5
2021-08-29,10:43:01,1630233632,A676421351,MANUAL,-0.0
2021-08-29,10:43:03,1630233634,A676431352,MANUAL,2.2
2021-08-29,10:43:04,1630233634,A676441353,MANUAL,0.1
2021-08-29,10:43:05,1630233634,A676451354,MANUAL,-0.5
2021-08-29,10:43:06,1630233634,A676461355,MANUAL,0.6
2021-08-29,10:43:07,1630233634,A676471356,MANUAL,0.0
2021-08-29,10:43:08,1630233635,A676481357,MANUAL,-0.2
2021-08-29,10:43:10,1630233636,A676491358,MANUAL,-1.8
2021-08-29,10:43:11,1630233636,A676501359,MANUAL,0.2
2021-08-29,10:43:12,1630233629,A676511360,MANUAL,0.0
2021-08-29,10:43:13,1630233630,A676521361,MANUAL,-0.0
2021-08-29,10:43:14,1630233630,A676531362,MANUAL,-0.4
2021-08-29,10:43:16,1630233631,A676541363,MANUAL,0.2
2021-08-29,10:43:17,1630233631,A676551364,MANUAL,-0.1
2021-08-29,10:43:18,1630233630,A676561365,MANUAL,1.2
2021-08-29,10:43:19,1630233631,A676571366,MANUAL,0.4
2021-08-29,10:43:21,1630233632,A676581367,MANUAL,-0.1
2021-08-29,10:43:22,1630233632,A676591368,MANUAL,-0.5
2021-08-29,10:43:23,1630233633,A676601369,MANUAL,-0.0
2021-08-29,10:43:25,1630233603,A676611370,MANUAL,0.1
2021-08-29,10:43:26,1630233797,A676621371,MANUAL,-0.3
2021-08-29,10:53:18,1630234388,A675921301,MANUAL,0.0
2021-08-29,10:53:19,1630234389,A675931302,MANUAL,0.0
2021-08-29,10:53:20,1630234390,A675941303,MANUAL,0.0
2021-08-29,10:53:21,1630234391,A675951304,MANUAL,-1.3
2021-08-29,10:53:23,1630234384,A675961305,MANUAL,-0.5
2021-08-29,10:53:25,1630234385,A675971306,MANUAL,-0.0
2021-08-29,10:53:26,1630234385,A675981307,MANUAL,0.1
2021-08-29,10:53:27,1630234385,A675991308,MANUAL,-0.0
2021-08-29,10:53:28,1630234386,A676001309,MANUAL,0.2
2021-08-29,10:53:30,1630234386,A676011310,MANUAL,0.2
2021-08-29,10:53:31,1630234387,A676021311,MANUAL,-0.1
2021-08-29,10:53:32,1630234368,A676031312,MANUAL,-0.1
2021-08-29,10:53:34,1630234384,A676041313,MANUAL,0.9
2021-08-29,10:53:35,1630234385,A676051314,MANUAL,-0.0
2021-08-29,10:53:37,1630234375,A676061315,MANUAL,0.2
2021-08-29,10:53:38,1630234376,A676071316,MANUAL,0.0
2021-08-29,10:53:39,1630234377,A676081317,MANUAL,-0.2
2021-08-29,10:53:40,1630234377,A676091318,MANUAL,-0.7
2021-08-29,10:53:42,1630234378,A676101319,MANUAL,0.8
2021-08-29,10:53:43,1630234376,A676111320,MANUAL,0.1
2021-08-29,10:53:44,1630234376,A676121321,MANUAL,-0.1
2021-08-29,10:53:46,1630234289,A676131322,MANUAL,1.8
2021-08-29,10:53:47,1630234375,A676141323,MANUAL,0.0
2021-08-29,10:53:48,1630234375,A676151324,MANUAL,-0.1
2021-08-29,10:53:49,1630234359,A676161325,MANUAL,0.2
2021-08-29,10:53:50,1630234360,A676171326,MANUAL,0.0
2021-08-29,10:53:51,1630234360,A676181327,MANUAL,0.8
2021-08-29,10:53:53,1630234361,A676191328,MANUAL,0.0
